"order_id","order_date","product_id","store_id","customer_id","quantity","unit_price","discount","revenue","cost","profit"
"0RD00000294","2024-06-04","P0153","S090","C035820",5,12.14,0.0,60.7,39.25,21.45
"0RD00000295","2024-10-25","P0016","S035","C003655",3,9.37,0.2,22.49,14.62,7.87
"0RD00000296","2024-12-22","P0196","S079","C024611",1,10.44,0.0,10.44,6.11,4.33
"0RD00000297","2024-10-07","P0106","S019","C013242",3,4.18,0.2,10.03,5.99,4.04
"0RD00000298","2024-10-19","P0196","S058","C030413",4,12.67,0.0,50.68,26.09,24.59
"0RD00000299","2024-10-26","P0118","S012","C020525",4,6.61,0.0,26.44,13.42,13.02
"0RD00000300","2024-12-11","P0127","S060","C011116",4,12.26,0.1,44.14,28.87,15.27
"0RD00000301","2023-03-05","P0018","S039","C004094",2,8.69,0.2,13.9,7.92,5.98
"0RD00000302","2024-06-13","P0022","S010","C009531",5,10.48,0.2,41.92,25.53,16.39
"0RD00000303","2024-10-08","P0195","S092","C003554",2,4.25,0.0,8.5,4.6,3.9
"0RD00000304","2024-06-03","P0004","S002","C013205",4,10.58,0.1,38.09,23.59,14.5
"0RD00000305","2024-04-03","P0154","S086","C032645",3,7.37,0.15,18.79,11.4,7.39
"0RD00000306","2023-04-12","P0109","S067","C020194",4,13.92,0.0,55.68,36.93,18.75
"0RD00000307","2024-02-27","P0129","S080","C014951",3,13.79,0.15,35.16,19.9,15.26
"0RD00000308","2023-11-03","P0051","S060","C033610",5,11.74,0.0,58.7,31.15,27.55
"0RD00000309","2024-04-21","P0077","S066","C009257",3,14.99,0.0,44.97,22.6,22.37
"0RD00000310","2023-02-25","P0002","S065","C026823",1,5.03,0.2,4.02,2.21,1.82
"0RD00000311","2024-08-04","P0178","S025","C041843",5,8.51,0.1,38.3,22.81,15.49
"0RD00000312","2023-04-23","P0187","S055","C005640",1,3.47,0.0,3.47,2.23,1.24
"0RD00000313","2023-08-11","P0199","S005","C025727",4,4.63,0.0,18.52,10.76,7.76
"0RD00000314","2024-05-28","P0096","S032","C025233",5,11.83,0.0,59.15,38.37,20.78
"0RD00000315","2023-05-31","P0145","S054","C035522",2,10.81,0.0,21.62,11.6,10.02
"0RD00000316","2024-02-09","P0081","S066","C013542",1,6.87,0.0,6.87,4.18,2.69
"0RD00000317","2024-04-18","P0068","S064","C019266",4,6.38,0.15,21.69,11.35,10.34
"0RD00000318","2023-07-23","P0171","S063","C042362",4,11.38,0.0,45.52,28.8,16.72
"0RD00000319","2024-01-30","P0027","S009","C008494",5,14.32,0.2,57.28,28.97,28.31
"0RD00000320","2024-03-06","P0124","S012","C023161",4,5.79,0.0,23.16,13.5,9.66
"0RD00000321","2024-03-06","P0076","S001","C038327",2,9.99,0.1,17.98,9.31,8.67
"0RD00000322","2023-04-28","P0161","S099","C043722",3,8.96,0.0,26.88,17.31,9.57
"0RD00000323","2023-03-10","P0130","S019","C010223",5,7.84,0.0,39.2,24.42,14.78
"0RD00000324","2024-04-19","P0090","S081","C019136",3,4.88,0.0,14.64,10.24,4.4
"0RD00000325","2023-03-09","P0154","S032","C043935",1,11.84,0.0,11.84,6.26,5.58
"0RD00000326","2023-08-07","P0120","S087","C019964",1,13.65,0.0,13.65,9.29,4.36
"0RD00000327","2024-03-22","P0198","S021","C035996",2,4.28,0.0,8.56,4.61,3.95
"0RD00000328","2024-08-21","P0064","S098","C042060",1,10.89,0.0,10.89,6.1,4.79
"0RD00000329","2023-03-11","P0006","S034","C011601",4,8.72,0.0,34.88,19.28,15.6
"0RD00000330","2023-11-17","P0010","S038","C030004",1,11.68,0.0,11.68,6.53,5.15
"0RD00000331","2023-02-14","P0033","S076","C013925",1,9.56,0.0,9.56,5.62,3.94
"0RD00000332","2023-11-08","P0038","S057","C013964",3,3.12,0.0,9.36,6.55,2.81
"0RD00000333","2023-03-19","P0077","S079","C024383",1,10.83,0.1,9.75,5.46,4.28
"0RD00000334","2024-10-30","P0075","S020","C000501",5,14.55,0.2,58.2,31.46,26.74
"0RD00000335","2023-09-18","P0179","S065","C011108",4,4.12,0.0,16.48,9.97,6.51
"0RD00000336","2023-08-28","P0194","S001","C030281",1,11.74,0.15,9.98,5.72,4.26
"0RD00000337","2024-12-30","P0080","S098","C033992",3,4.61,0.1,12.45,7.37,5.08
"0RD00000338","2023-03-19","P0047","S051","C044588",3,4.58,0.0,13.74,7.54,6.2
"0RD00000339","2024-07-31","P0143","S096","C033072",3,9.97,0.15,25.42,16.1,9.33
"0RD00000340","2023-10-03","P0090","S055","C007038",4,6.74,0.1,24.26,16.35,7.91
"0RD00000341","2023-08-17","P0182","S045","C022902",1,7.53,0.0,7.53,3.94,3.59
"0RD00000342","2024-01-14","P0072","S011","C046544",1,4.2,0.0,4.2,2.8,1.4
"0RD00000343","2024-11-04","P0126","S083","C018318",3,7.95,0.1,21.47,12.45,9.01
"0RD00000344","2023-07-07","P0073","S015","C044168",5,6.02,0.1,27.09,15.85,11.24
"0RD00000345","2024-02-21","P0130","S026","C047991",3,4.8,0.2,11.52,5.93,5.59
"0RD00000346","2023-12-13","P0045","S023","C016370",2,9.65,0.0,19.3,13.02,6.28
"0RD00000347","2024-03-14","P0179","S044","C004764",3,10.82,0.0,32.46,20.06,12.4
"0RD00000348","2023-03-16","P0108","S039","C018175",3,5.22,0.0,15.66,8.78,6.88
"0RD00000349","2024-02-01","P0185","S018","C039132",3,11.61,0.0,34.83,18.24,16.59
"0RD00000350","2024-11-13","P0117","S075","C030275",2,3.46,0.0,6.92,4.05,2.87
"0RD00000351","2024-05-23","P0060","S061","C019226",3,8.87,0.15,22.62,11.71,10.91
"0RD00000352","2023-08-25","P0117","S069","C000680",3,9.81,0.2,23.54,13.71,9.83
"0RD00000353","2024-08-06","P0044","S002","C021105",1,4.89,0.0,4.89,3.09,1.8
"0RD00000354","2023-04-17","P0048","S048","C001905",3,5.43,0.0,16.29,10.12,6.17
"0RD00000355","2023-08-05","P0025","S043","C002086",4,5.08,0.0,20.32,12.08,8.24
"0RD00000356","2023-05-13","P0191","S003","C005750",2,5.04,0.2,8.06,4.67,3.39
"0RD00000357","2024-10-26","P0048","S058","C024357",3,9.67,0.1,26.11,15.29,10.82
"0RD00000358","2023-11-23","P0034","S036","C043359",3,5.58,0.0,16.74,9.03,7.71
"0RD00000359","2024-11-20","P0168","S014","C014310",2,8.72,0.0,17.44,9.44,8.0
"0RD00000360","2023-02-06","P0032","S041","C026414",4,10.39,0.0,41.56,28.55,13.01
"0RD00000361","2024-05-16","P0053","S065","C013007",5,9.03,0.2,36.12,20.54,15.58
"0RD00000362","2023-12-08","P0178","S017","C041501",1,7.71,0.2,6.17,3.82,2.34
"0RD00000363","2024-04-28","P0049","S038","C007934",3,7.83,0.0,23.49,11.88,11.61
"0RD00000364","2023-02-19","P0194","S038","C009462",5,5.23,0.15,22.23,12.24,9.99
"0RD00000365","2023-09-21","P0200","S098","C011962",2,7.05,0.2,11.28,7.45,3.83
"0RD00000366","2023-01-13","P0133","S044","C032497",4,3.41,0.0,13.64,9.19,4.45
"0RD00000367","2024-01-06","P0021","S052","C004541",4,10.63,0.15,36.14,20.3,15.84
"0RD00000368","2023-03-24","P0098","S098","C028512",2,14.36,0.2,22.98,14.1,8.88
"0RD00000369","2024-04-19","P0101","S071","C016107",4,9.86,0.0,39.44,25.71,13.73
"0RD00000370","2024-11-22","P0152","S089","C027555",4,9.68,0.0,38.72,21.66,17.06
"0RD00000371","2023-08-09","P0101","S094","C048846",2,7.56,0.0,15.12,7.77,7.35
"0RD00000372","2024-09-20","P0015","S073","C021408",3,10.71,0.0,32.13,19.07,13.06
"0RD00000373","2023-12-24","P0045","S062","C006065",5,11.47,0.0,57.35,38.51,18.84
"0RD00000374","2023-11-21","P0172","S066","C006202",3,14.67,0.15,37.41,26.11,11.3
"0RD00000375","2023-03-10","P0019","S052","C026299",3,11.99,0.0,35.97,20.58,15.39
"0RD00000376","2024-08-28","P0188","S099","C000154",2,9.7,0.0,19.4,13.54,5.86
"0RD00000377","2024-05-03","P0046","S090","C045128",2,11.29,0.2,18.06,12.39,5.68
"0RD00000378","2023-01-29","P0094","S074","C036293",3,10.89,0.0,32.67,19.97,12.7
"0RD00000379","2024-10-04","P0129","S002","C030858",4,14.03,0.0,56.12,35.98,20.14
"0RD00000380","2023-12-10","P0152","S092","C027073",2,9.28,0.0,18.56,11.04,7.52
"0RD00000381","2023-01-04","P0039","S082","C039436",1,6.09,0.0,6.09,3.6,2.49
"0RD00000382","2023-01-12","P0049","S065","C002899",2,11.81,0.0,23.62,13.27,10.35
"0RD00000383","2023-12-28","P0108","S005","C016648",4,9.12,0.0,36.48,23.32,13.16
"0RD00000384","2024-04-11","P0173","S059","C041628",5,9.06,0.1,40.77,25.7,15.07
"0RD00000385","2023-12-03","P0175","S054","C012290",2,6.99,0.0,13.98,7.25,6.73
"0RD00000386","2023-04-27","P0073","S004","C049945",2,3.59,0.0,7.18,4.48,2.7
"0RD00000387","2023-05-14","P0083","S021","C049629",4,12.95,0.0,51.8,32.26,19.54
"0RD00000388","2024-09-08","P0187","S007","C012612",2,6.93,0.0,13.86,9.1,4.76
"0RD00000389","2023-03-29","P0048","S053","C023858",2,14.98,0.2,23.97,16.21,7.76
"0RD00000390","2023-08-30","P0188","S086","C021948",1,12.44,0.15,10.57,6.55,4.03
"0RD00000391","2023-02-06","P0201","S061","C005192",3,4.57,0.0,13.71,8.41,5.3
"0RD00000392","2023-06-03","P0108","S100","C037412",4,6.01,0.2,19.23,11.25,7.98
"0RD00000393","2024-11-21","P0080","S022","C034699",1,4.38,0.0,4.38,2.42,1.96
"0RD00000394","2024-05-22","P0183","S049","C034560",4,13.83,0.0,55.32,38.66,16.66
"0RD00000395","2024-01-06","P0192","S004","C025012",5,12.63,0.0,63.15,33.03,30.12
"0RD00000396","2023-11-25","P0158","S019","C015295",1,5.43,0.0,5.43,3.1,2.33
"0RD00000397","2024-09-19","P0036","S060","C047218",4,7.75,0.15,26.35,13.46,12.89
"0RD00000398","2024-12-10","P0091","S001","C000015",3,4.28,0.15,10.91,5.66,5.25
"0RD00000399","2024-11-02","P0136","S004","C014240",2,13.85,0.2,22.16,14.13,8.03
"0RD00000400","2023-05-24","P0133","S042","C040649",5,13.98,0.0,69.9,38.3,31.6
"0RD00000401","2023-02-01","P0149","S054","C030779",3,5.57,0.1,15.04,7.85,7.19
"0RD00000402","2023-05-08","P0025","S025","C037621",1,8.34,0.0,8.34,4.3,4.04
"0RD00000403","2024-06-21","P0097","S033","C032240",4,14.26,0.0,57.04,39.89,17.15
"0RD00000404","2023-07-19","P0011","S024","C048139",3,7.13,0.2,17.11,11.1,6.02
"0RD00000405","2024-06-07","P0190","S084","C042988",3,3.18,0.1,8.59,5.67,2.91
"0RD00000406","2024-05-19","P0118","S071","C026999",1,8.4,0.0,8.4,5.02,3.38
"0RD00000407","2024-03-23","P0178","S055","C022840",4,8.75,0.0,35.0,23.28,11.72
"0RD00000408","2024-04-25","P0191","S063","C049797",5,5.93,0.0,29.65,19.01,10.64
"0RD00000409","2023-08-14","P0020","S005","C045801",2,4.0,0.0,8.0,5.08,2.92
"0RD00000410","2023-10-10","P0073","S025","C045086",3,5.27,0.15,13.44,8.36,5.08
"0RD00000411","2023-08-25","P0167","S033","C037425",5,10.46,0.0,52.3,32.43,19.87
"0RD00000412","2023-08-16","P0166","S085","C030387",2,5.3,0.0,10.6,7.1,3.5
"0RD00000413","2023-04-05","P0057","S045","C034175",1,6.26,0.1,5.63,3.15,2.48
"0RD00000414","2024-08-01","P0199","S069","C008829",4,12.7,0.2,40.64,20.46,20.18
"0RD00000415","2024-08-31","P0060","S079","C029326",1,6.11,0.0,6.11,3.41,2.7
"0RD00000416","2024-07-19","P0136","S019","C031377",5,4.93,0.2,19.72,11.48,8.24
"0RD00000417","2024-09-04","P0154","S079","C005738",5,13.21,0.0,66.05,36.78,29.27
"0RD00000418","2023-05-23","P0193","S088","C017291",1,9.48,0.0,9.48,6.29,3.19
"0RD00000419","2023-05-25","P0006","S025","C030585",1,8.65,0.2,6.92,4.49,2.43
"0RD00000420","2023-02-16","P0170","S025","C006022",5,3.64,0.0,18.2,10.6,7.6
"0RD00000421","2023-02-14","P0109","S015","C023642",3,12.96,0.0,38.88,20.41,18.47
"0RD00000422","2023-08-14","P0068","S079","C014488",2,13.26,0.1,23.87,14.6,9.27
"0RD00000423","2023-02-15","P0119","S020","C039483",5,14.74,0.0,73.7,38.24,35.46
"0RD00000424","2024-02-05","P0056","S051","C008167",5,4.75,0.0,23.75,14.08,9.67
"0RD00000425","2023-11-04","P0145","S095","C028709",1,7.76,0.0,7.76,5.19,2.57
"0RD00000426","2023-12-22","P0012","S004","C004346",1,3.72,0.0,3.72,2.2,1.52
"0RD00000427","2024-08-03","P0063","S069","C019219",5,5.57,0.15,23.67,12.91,10.76
"0RD00000428","2023-09-25","P0055","S088","C011325",2,10.16,0.15,17.27,11.14,6.13
"0RD00000429","2023-05-06","P0109","S037","C019478",5,5.21,0.0,26.05,13.82,12.23
"0RD00000430","2024-06-01","P0151","S007","C019973",3,14.98,0.0,44.94,24.24,20.7
"0RD00000431","2024-12-05","P0046","S001","C042094",1,9.92,0.0,9.92,6.77,3.15
"0RD00000432","2024-09-09","P0186","S063","C035153",4,10.35,0.2,33.12,18.57,14.55
"0RD00000433","2023-06-30","P0061","S077","C045755",2,6.94,0.0,13.88,9.56,4.32
"0RD00000434","2023-06-15","P0000","S018","C006897",2,9.64,0.15,16.39,10.41,5.98
"0RD00000435","2024-09-14","P0040","S066","C020503",2,7.5,0.0,15.0,10.37,4.63
"0RD00000436","2023-09-03","P0195","S067","C039110",1,7.25,0.0,7.25,4.19,3.06
"0RD00000437","2023-04-08","P0058","S027","C038791",4,6.49,0.15,22.07,12.16,9.91
"0RD00000438","2023-10-02","P0048","S093","C046769",5,12.96,0.0,64.8,38.77,26.03
"0RD00000439","2023-05-11","P0055","S058","C049548",3,13.45,0.2,32.28,19.25,13.03
"0RD00000440","2023-07-07","P0170","S063","C010128",5,3.81,0.0,19.05,11.64,7.41
"0RD00000441","2024-10-15","P0067","S027","C012861",4,13.4,0.1,48.24,28.91,19.33
"0RD00000442","2023-01-27","P0002","S041","C002958",5,5.71,0.1,25.7,16.16,9.53
"0RD00000443","2024-09-28","P0164","S091","C041714",2,3.88,0.2,6.21,3.75,2.46
"0RD00000444","2023-08-10","P0095","S099","C029546",1,12.16,0.0,12.16,8.33,3.83
"0RD00000445","2024-04-22","P0178","S015","C006427",3,9.08,0.0,27.24,14.48,12.76
"0RD00000446","2023-09-15","P0192","S098","C030088",1,9.62,0.0,9.62,6.1,3.52
"0RD00000447","2023-02-23","P0073","S060","C024915",4,11.06,0.0,44.24,29.81,14.43
"0RD00000448","2024-01-06","P0139","S067","C026988",2,14.08,0.0,28.16,18.74,9.42
"0RD00000449","2024-02-09","P0193","S021","C019780",5,4.73,0.1,21.29,10.75,10.54
"0RD00000450","2023-11-10","P0091","S080","C042070",3,11.89,0.0,35.67,18.34,17.33
"0RD00000451","2024-06-23","P0161","S057","C018878",4,7.64,0.1,27.5,18.14,9.36
"0RD00000452","2023-06-28","P0059","S021","C000897",1,9.42,0.1,8.48,5.32,3.16
"0RD00000453","2024-07-28","P0119","S014","C031119",2,5.49,0.1,9.88,6.88,3.0
"0RD00000454","2024-10-01","P0138","S064","C019088",2,10.94,0.0,21.88,13.97,7.91
"0RD00000455","2023-10-02","P0015","S047","C010858",3,13.47,0.0,40.41,21.66,18.75
"0RD00000456","2024-03-05","P0036","S048","C027018",4,4.18,0.0,16.72,8.49,8.23
"0RD00000457","2023-10-07","P0044","S048","C045084",1,10.97,0.1,9.87,5.91,3.97
"0RD00000458","2023-03-07","P0148","S050","C008420",2,12.1,0.1,21.78,12.42,9.36
"0RD00000459","2024-05-19","P0005","S092","C043868",2,3.98,0.2,6.37,3.67,2.7
"0RD00000460","2024-03-13","P0108","S031","C031770",3,12.43,0.0,37.29,23.93,13.36
"0RD00000461","2023-04-15","P0053","S051","C033257",5,4.04,0.15,17.17,10.27,6.9
"0RD00000462","2024-03-13","P0118","S074","C021334",4,8.33,0.1,29.99,17.89,12.1
"0RD00000463","2024-06-04","P0052","S021","C006691",2,4.53,0.0,9.06,6.2,2.86
"0RD00000464","2024-01-08","P0015","S042","C042033",3,7.48,0.0,22.44,11.92,10.52
"0RD00000465","2023-03-19","P0006","S033","C021068",5,3.86,0.0,19.3,9.71,9.59
"0RD00000466","2023-09-01","P0024","S039","C004132",4,3.04,0.2,9.73,5.1,4.63
"0RD00000467","2024-04-28","P0087","S053","C035287",4,6.63,0.1,23.87,12.82,11.05
"0RD00000468","2023-01-11","P0189","S015","C010118",1,12.38,0.1,11.14,7.22,3.92
"0RD00000469","2024-07-16","P0090","S090","C029463",5,11.65,0.0,58.25,37.89,20.36
"0RD00000470","2024-09-30","P0102","S009","C041303",3,6.25,0.15,15.94,8.22,7.72
"0RD00000471","2024-03-26","P0016","S094","C001489",3,4.39,0.15,11.19,5.92,5.27
"0RD00000472","2024-07-23","P0145","S085","C022597",5,7.06,0.0,35.3,21.39,13.91
"0RD00000473","2023-01-18","P0086","S074","C025043",4,6.47,0.0,25.88,16.0,9.88
"0RD00000474","2023-03-28","P0186","S037","C018709",1,13.44,0.2,10.75,6.0,4.75
"0RD00000475","2024-08-30","P0057","S068","C043240",3,11.7,0.0,35.1,23.31,11.79
"0RD00000476","2023-08-27","P0098","S047","C027892",4,12.94,0.0,51.76,27.07,24.69
"0RD00000477","2023-02-04","P0073","S083","C028415",5,3.5,0.0,17.5,11.62,5.88
"0RD00000478","2024-09-07","P0083","S042","C038050",1,10.36,0.0,10.36,5.66,4.7
"0RD00000479","2024-07-14","P0008","S036","C037604",3,6.27,0.0,18.81,11.77,7.04
"0RD00000480","2023-03-11","P0168","S005","C031367",3,12.71,0.15,32.41,20.01,12.4
"0RD00000481","2023-07-07","P0137","S087","C049672",5,13.03,0.0,65.15,45.4,19.75
"0RD00000482","2023-03-18","P0178","S067","C015181",1,8.1,0.15,6.88,3.46,3.43
"0RD00000483","2024-06-16","P0189","S035","C024401",1,13.13,0.1,11.82,6.27,5.55
"0RD00000484","2023-06-15","P0183","S088","C003465",4,8.18,0.0,32.72,20.89,11.83
"0RD00000485","2023-05-30","P0109","S037","C042768",5,11.72,0.1,52.74,33.91,18.83
"0RD00000486","2023-09-21","P0099","S061","C025054",3,7.42,0.2,17.81,10.07,7.74
"0RD00000487","2024-07-27","P0095","S086","C047415",3,14.01,0.2,33.62,20.74,12.88
"0RD00000488","2024-11-19","P0110","S027","C040626",1,3.5,0.1,3.15,1.9,1.25
"0RD00000489","2023-09-20","P0144","S046","C009800",1,9.39,0.0,9.39,6.51,2.88
"0RD00000490","2024-10-24","P0056","S063","C020028",2,4.32,0.2,6.91,4.83,2.08
"0RD00000491","2024-07-01","P0052","S063","C036509",4,6.74,0.0,26.96,17.11,9.85
"0RD00000492","2023-08-25","P0193","S088","C002334",5,9.98,0.0,49.9,28.16,21.74
"0RD00000493","2024-03-30","P0017","S034","C000654",1,3.26,0.1,2.93,1.95,0.99
"0RD00000494","2024-11-03","P0164","S096","C035352",3,4.0,0.15,10.2,5.98,4.22
"0RD00000495","2024-07-22","P0009","S068","C047254",4,3.34,0.2,10.69,5.64,5.05
"0RD00000496","2023-04-29","P0039","S020","C011409",5,7.16,0.0,35.8,23.49,12.31
"0RD00000497","2023-09-24","P0128","S061","C043249",1,6.61,0.2,5.29,3.67,1.61
"0RD00000498","2024-03-01","P0082","S038","C027705",1,14.71,0.2,11.77,7.88,3.89
"0RD00000499","2023-07-19","P0192","S072","C022375",2,10.84,0.0,21.68,13.95,7.73
"0RD00000500","2023-03-12","P0032","S008","C024042",5,5.9,0.0,29.5,16.66,12.84
"0RD00000501","2023-07-24","P0088","S028","C022564",2,8.42,0.0,16.84,10.93,5.91
"0RD00000502","2024-07-01","P0036","S030","C028478",1,12.19,0.2,9.75,5.54,4.21
"0RD00000503","2024-08-01","P0086","S074","C001039",3,9.02,0.0,27.06,17.84,9.22
"0RD00000504","2023-08-26","P0038","S093","C023923",4,7.31,0.2,23.39,12.06,11.33
"0RD00000505","2024-03-17","P0107","S023","C005759",2,14.61,0.15,24.84,16.86,7.98
"0RD00000506","2024-12-04","P0073","S085","C009854",3,3.16,0.0,9.48,5.33,4.15
"0RD00000507","2023-12-12","P0091","S076","C027529",3,13.37,0.0,40.11,21.69,18.42
"0RD00000508","2023-01-05","P0002","S081","C030931",4,3.7,0.0,14.8,10.29,4.51
"0RD00000509","2023-06-07","P0187","S059","C028023",2,14.54,0.0,29.08,18.59,10.49
"0RD00000510","2023-01-22","P0009","S001","C015970",5,4.6,0.0,23.0,12.34,10.66
"0RD00000511","2024-02-09","P0086","S062","C030182",4,5.31,0.0,21.24,13.03,8.21
"0RD00000512","2024-02-04","P0145","S029","C022064",4,8.29,0.0,33.16,20.27,12.89
"0RD00000513","2024-01-09","P0021","S063","C038857",4,8.53,0.0,34.12,18.76,15.36
"0RD00000514","2024-06-08","P0196","S059","C034427",2,12.82,0.0,25.64,16.14,9.5
"0RD00000515","2023-09-25","P0027","S072","C014893",4,8.76,0.0,35.04,22.22,12.82
"0RD00000516","2023-12-11","P0002","S060","C003267",3,14.74,0.0,44.22,30.44,13.78
"0RD00000517","2024-01-07","P0003","S086","C018797",2,12.43,0.1,22.37,12.96,9.41
"0RD00000518","2023-12-26","P0051","S008","C025537",3,6.63,0.0,19.89,10.16,9.73
"0RD00000519","2024-10-06","P0195","S100","C020209",3,9.88,0.0,29.64,18.56,11.08
"0RD00000520","2024-04-03","P0059","S100","C018383",2,3.12,0.0,6.24,3.67,2.57
"0RD00000521","2023-02-14","P0027","S075","C002099",5,13.08,0.0,65.4,34.99,30.41
"0RD00000522","2024-03-05","P0080","S089","C010682",5,4.24,0.0,21.2,12.42,8.78
"0RD00000523","2023-03-23","P0033","S078","C002994",3,8.61,0.0,25.83,16.17,9.66
"0RD00000524","2023-02-21","P0096","S055","C029203",2,14.53,0.0,29.06,16.03,13.03
"0RD00000525","2023-12-25","P0157","S049","C012690",3,7.77,0.0,23.31,12.53,10.78
"0RD00000526","2024-11-20","P0144","S073","C014662",4,13.68,0.0,54.72,34.8,19.92
"0RD00000527","2023-02-28","P0121","S081","C030441",3,14.38,0.15,36.67,21.57,15.1
"0RD00000528","2024-07-07","P0060","S100","C040003",2,9.12,0.2,14.59,7.76,6.83
"0RD00000529","2023-09-08","P0134","S011","C041978",3,10.41,0.15,26.55,16.46,10.09
"0RD00000530","2023-07-01","P0164","S049","C000827",1,8.18,0.0,8.18,5.62,2.56
"0RD00000531","2024-04-07","P0050","S051","C047139",1,3.61,0.2,2.89,1.95,0.94
"0RD00000532","2024-02-02","P0105","S007","C046119",2,11.75,0.0,23.5,15.35,8.15
"0RD00000533","2024-12-09","P0094","S040","C035597",5,6.57,0.15,27.92,17.41,10.52
"0RD00000534","2023-12-23","P0009","S006","C015346",3,11.16,0.0,33.48,22.21,11.27
"0RD00000535","2024-01-31","P0096","S082","C020193",3,8.09,0.0,24.27,16.86,7.41
"0RD00000536","2023-03-24","P0106","S066","C017281",5,7.8,0.0,39.0,22.81,16.19
"0RD00000537","2024-10-13","P0178","S045","C047607",3,3.49,0.1,9.42,6.24,3.18
"0RD00000538","2024-07-30","P0013","S036","C035291",5,6.42,0.0,32.1,17.88,14.22
"0RD00000539","2023-05-16","P0055","S075","C021685",3,3.27,0.0,9.81,6.74,3.07
"0RD00000540","2024-06-30","P0023","S049","C019325",3,14.45,0.0,43.35,27.93,15.42
"0RD00000541","2023-10-09","P0030","S055","C001491",2,9.89,0.0,19.78,12.27,7.51
"0RD00000542","2024-06-19","P0193","S065","C011890",3,14.18,0.1,38.29,25.57,12.71
"0RD00000543","2023-05-09","P0055","S094","C036636",3,6.43,0.2,15.43,9.93,5.51
"0RD00000544","2024-11-30","P0148","S053","C048785",4,6.82,0.0,27.28,17.74,9.54
"0RD00000545","2024-05-27","P0080","S059","C010066",5,14.34,0.0,71.7,49.98,21.72
"0RD00000546","2024-02-11","P0195","S085","C000652",5,10.39,0.0,51.95,26.1,25.85
"0RD00000547","2023-01-28","P0114","S098","C024137",4,4.1,0.0,16.4,9.23,7.17
"0RD00000548","2023-04-30","P0176","S074","C041778",4,8.75,0.1,31.5,17.2,14.3
"0RD00000549","2024-11-26","P0042","S022","C010362",1,6.18,0.0,6.18,3.28,2.9
"0RD00000550","2023-01-29","P0101","S076","C013215",5,10.35,0.1,46.58,30.42,16.16
"0RD00000551","2023-10-13","P0169","S067","C019996",5,3.51,0.15,14.92,9.35,5.56
"0RD00000552","2023-12-06","P0072","S087","C033636",4,5.22,0.0,20.88,11.08,9.8
"0RD00000553","2023-04-16","P0128","S095","C028556",4,5.25,0.1,18.9,11.02,7.88
"0RD00000554","2023-07-14","P0048","S075","C001660",3,5.48,0.0,16.44,8.72,7.72
"0RD00000555","2024-04-22","P0135","S039","C011147",1,10.21,0.0,10.21,5.73,4.48
"0RD00000556","2023-02-15","P0161","S042","C031975",3,5.92,0.0,17.76,11.51,6.25
"0RD00000557","2023-06-20","P0153","S030","C014811",4,11.6,0.0,46.4,31.46,14.94
"0RD00000558","2024-08-17","P0166","S017","C004823",4,12.95,0.1,46.62,24.83,21.79
"0RD00000559","2023-05-09","P0167","S027","C020080",3,11.63,0.15,29.66,18.15,11.5
"0RD00000560","2023-11-19","P0036","S098","C001078",2,14.89,0.0,29.78,18.96,10.82
"0RD00000561","2024-10-28","P0074","S088","C049117",2,10.73,0.0,21.46,13.33,8.13
"0RD00000562","2023-03-06","P0022","S084","C022846",5,9.93,0.2,39.72,25.74,13.98
