"customer_id","age","gender","loyalty_member","join_date"
"C000814",34,"Male",0,"2024-01-05"
"C000815",20,"Male",0,"2023-10-07"
"",47,"Female",0,"2024-12-03"
"C000818",70,"Female",1,"2021-05-05"
"C000819",57,"Female",1,"2025-02-06"
"C000821",29,"Female",0,"2025-06-18"
"C000822",40,"Male",1,"2021-07-31"
"C000823",54,"Male",0,"2025-05-23"
"",58,"Female",1,"2022-09-05"
"C000826",60,"Male",1,"2026-02-22"
"C000827",66,"Female",0,"2024-12-24"
"C000828",48,"Female",1,"2022-07-22"
"C000830",48,"Male",1,"2022-06-09"
"C000831",41,"Female",0,"2024-05-11"
"",36,"Male",1,"2023-01-07"
"C000833",48,"Male",1,"2024-09-30"
"C000834",44,"Female",0,"2025-05-02"
"C000835",33,"Female",1,"2025-05-18"
"C000837",59,"Female",1,"2024-08-08"
"C000838",29,"Male",0,"2023-01-30"
"C000840",33,"Female",0,"2024-07-21"
"C000841",28,"Male",1,"2022-02-21"
"C000844",49,"Female",1,"2025-05-23"
"C000846",30,"Female",1,"2023-11-13"
"C000847",57,"Female",1,"2026-01-13"
"C000849",43,"Male",0,"2022-10-16"
"C000850",27,"Male",0,"2021-10-23"
"C000852",38,"Female",1,"2022-08-31"
"C000854",29,"Male",0,"2025-03-21"
"C000855",40,"Male",0,"2021-03-31"
"C000857",19,"Female",0,"2024-01-18"
"C000858",32,"Female",1,"2025-01-06"
"C000859",26,"Female",0,"2021-05-10"
"C000860",19,"Male",0,"2021-12-08"
"C000862",41,"Male",0,"2023-01-16"
"C000863",27,"Female",0,"2025-12-19"
"C000865",33,"Male",1,"2022-11-10"
"C000867",53,"Female",0,"2021-04-07"
"C000868",42,"Male",1,"2022-12-13"
"C000869",32,"Female",0,"2023-03-05"
"C000871",65,"Male",0,"2022-08-13"
"C000873",44,"Male",0,"2021-04-04"
"C000874",25,"Male",0,"2022-01-22"
"C000876",70,"Female",0,"2023-07-06"
"C000878",47,"Female",0,"2022-11-11"
"",26,"Female",0,"2025-10-17"
"C000880",30,"Female",1,"2025-05-16"
"C000881",42,"Male",0,"2022-09-01"
"",57,"Female",1,"2023-10-01"
"C000883",30,"Female",0,"2023-08-29"
"C000884",63,"Female",1,"2023-08-24"
"",32,"Female",1,"2021-07-30"
"C000886",25,"Male",1,"2025-10-10"
"C000887",42,"Female",0,"2023-11-27"
"C000890",49,"Male",0,"2022-02-06"
"C000891",55,"Male",0,"2021-12-01"
"C000892",49,"Male",1,"2021-08-16"
"C000896",32,"Male",1,"2023-04-09"
"C000897",36,"Male",0,"2021-04-13"
"C000898",29,"Female",1,"2021-11-20"
"C000899",54,"Female",1,"2025-01-19"
"C000900",22,"Female",0,"2026-01-14"
"C000901",61,"Female",0,"2021-11-12"
"C000902",52,"Male",1,"2024-02-03"
"C000903",49,"Female",1,"2022-01-27"
"C000905",45,"Female",1,"2021-05-18"
"C000908",32,"Female",1,"2022-08-01"
"C000909",21,"Female",1,"2022-10-23"
"C000910",62,"Female",1,""
"C000911",34,"Male",1,"2024-12-13"
"",32,"Female",1,"2024-07-22"
"C000913",41,"Female",0,"2021-11-18"
"C000914",32,"Male",0,"2021-07-25"
"C000915",36,"Male",1,"2024-03-03"
"C000916",35,"Male",0,"2024-05-12"
"C000917",65,"Male",1,"2021-10-31"
"C000918",25,"Male",0,"2024-11-03"
"C000919",36,"Female",0,"2025-05-19"
"C000920",18,"Female",0,"2025-12-31"
"C000921",28,"Male",0,"2025-07-26"
"C000922",59,"Female",0,"2023-04-30"
"C000923",51,"Female",1,"2025-02-18"
"C000924",43,"Male",0,"2022-04-19"
"C000925",36,"Female",1,"2025-12-09"
"C000928",69,"Female",0,"2023-08-18"
"C000930",62,"Male",1,"2022-04-01"
"C000931",26,"Male",1,"2022-07-30"
"C000933",63,"Male",1,""
"C000934",45,"Male",1,"2024-09-27"
"C000936",58,"Male",0,"2023-05-06"
"C000937",53,"Male",0,"2021-05-08"
"C000938",46,"Male",1,"2024-06-25"
"C000939",47,"Male",1,"2023-01-29"
"C000940",29,"Male",1,"2026-02-07"
"C000941",60,"Female",0,"2024-03-17"
"C000942",62,"Female",1,"2024-02-22"
"C000945",18,"Male",0,"2022-04-16"
"C000946",63,"Female",0,"2024-07-15"
"C000947",48,"Male",1,"2025-09-01"
"C000948",62,"Female",0,"2025-09-28"
"C000949",66,"Female",1,"2024-09-29"
"C000950",29,"Male",0,"2022-04-29"
"C000951",64,"Female",1,"2025-05-02"
"C000952",40,"Female",1,"2021-11-26"
"C000954",61,"Male",1,"2022-09-17"
"C000956",68,"Female",0,"2025-10-28"
"C000957",43,"Female",1,"2022-05-16"
"C000958",40,"Male",0,"2021-12-29"
"C000959",58,"Male",0,"2021-12-01"
"C000960",70,"Male",1,"2025-08-11"
"C000962",51,"Male",0,"2023-01-20"
"C000963",62,"Male",0,"2023-11-10"
"C000964",68,"Male",1,"2023-12-16"
"C000965",48,"Female",0,"2025-01-14"
"C000966",47,"Male",1,"2021-05-08"
"C000967",56,"Male",0,"2022-10-16"
"C000968",36,"Male",1,"2025-03-20"
"C000969",19,"Male",0,"2025-08-31"
"C000970",26,"Female",0,"2023-07-17"
"C000971",33,"Female",1,"2022-04-15"
"C000972",64,"Female",0,"2025-12-06"
"C000973",70,"Male",1,"2024-10-30"
"C000974",33,"Male",0,"2022-10-05"
"",40,"Female",0,"2022-06-23"
"C000978",40,"Male",1,"2024-05-22"
"C000979",19,"Female",0,"2022-10-29"
"C000981",68,"Male",1,"2022-04-03"
"C000982",26,"Male",1,"2024-06-04"
"C000983",43,"Female",0,"2025-10-07"
"C000985",38,"Male",0,"2021-07-28"
"C000986",54,"Female",1,"2022-12-15"
"C000987",69,"Female",1,"2021-07-12"
"C000988",36,"Male",0,"2022-08-22"
"C000989",20,"Female",0,"2022-04-23"
"C000992",70,"Male",0,"2021-04-13"
"C000993",70,"Male",1,"2024-06-22"
"C000994",52,"Male",0,"2021-04-30"
"C000996",28,"Female",0,"2025-05-26"
"C000997",27,"Female",0,"2025-01-18"
"",23,"Female",0,"2024-09-23"
"C000999",20,"Female",1,"2023-06-18"
"C001000",21,"Female",0,"2025-09-18"
"C001003",37,"Male",1,"2021-05-17"
"C001004",56,"Male",1,"2024-03-21"
"C001006",47,"Female",1,"2024-08-21"
"C001007",20,"Female",1,"2021-08-11"
"C001008",30,"Female",1,"2024-04-01"
"C001010",64,"Male",0,"2022-01-03"
"C001011",29,"Male",0,"2022-10-06"
"C001012",42,"Male",0,"2021-05-04"
"C001013",63,"Male",1,"2021-04-02"
"C001014",53,"Male",1,"2024-12-11"
"C001015",53,"Female",1,"2022-08-15"
"C001016",43,"Female",0,"2024-07-25"
"C001017",28,"Female",1,"2022-03-21"
"C001018",38,"Male",0,"2023-10-13"
"C001019",37,"Male",1,"2024-05-30"
"C001021",36,"Female",1,"2023-05-28"
"C001022",31,"Female",0,"2022-12-31"
"C001023",29,"Female",0,"2023-01-21"
"C001025",35,"Female",0,"2025-10-03"
"C001026",35,"Female",1,"2025-12-01"
"",65,"Female",1,"2023-08-06"
"C001029",38,"Female",0,"2022-10-14"
"C001031",40,"Male",0,"2022-10-07"
"C001032",43,"Female",0,"2025-12-05"
"C001033",27,"Male",0,"2021-12-30"
"C001035",29,"Male",1,"2024-09-26"
"C001036",65,"Male",0,"2025-01-17"
"C001037",44,"Male",0,"2022-02-04"
"C001038",57,"Female",1,"2025-12-20"
"C001039",43,"Male",0,"2024-07-02"
"C001041",41,"Female",1,"2024-01-08"
"C001042",55,"Male",0,"2022-03-22"
"C001043",34,"Male",1,"2024-08-19"
"C001045",53,"Male",0,"2024-02-04"
"C001046",55,"Male",0,"2025-08-15"
"C001047",36,"Male",1,"2022-06-21"
"C001050",33,"Female",1,"2025-10-31"
"C001051",28,"Female",1,"2024-04-28"
"C001052",60,"Male",1,"2021-09-22"
"C001053",63,"Male",1,"2025-10-31"
"",56,"Male",1,"2021-12-10"
"C001057",31,"Male",0,"2021-10-26"
"C001059",27,"Male",0,"2024-12-13"
"",58,"Female",1,"2023-04-30"
"",37,"Male",1,"2022-09-20"
"C001062",58,"Female",0,"2024-04-16"
"C001063",37,"Female",0,"2024-12-16"
"C001064",51,"Male",0,"2021-05-19"
"C001065",23,"Male",1,"2023-07-12"
"C001066",40,"Male",0,"2022-04-26"
"C001068",19,"Male",0,"2021-05-29"
"C001069",22,"Female",1,"2025-01-28"
"",40,"Male",1,"2022-05-26"
"C001071",18,"Male",1,"2022-05-20"
"C001072",26,"Male",0,"2025-02-22"
"C001073",38,"Male",1,"2022-01-27"
"",62,"Male",0,"2022-11-20"
"C001075",49,"Female",1,"2023-07-05"
"C001076",27,"Male",0,"2023-01-15"
"C001077",62,"Male",1,"2023-04-19"
"C001080",49,"Female",0,"2023-02-15"
"C001081",67,"Female",0,"2024-06-17"
"C001083",70,"Female",0,"2022-08-25"
"C001084",29,"Female",0,"2022-05-10"
"C001085",34,"Female",1,"2023-05-18"
"C001087",47,"Female",0,"2025-02-28"
"C001090",66,"Female",1,"2021-09-06"
"C001092",64,"Male",0,"2021-05-30"
"C001093",63,"Female",0,"2022-10-23"
"C001094",54,"Female",0,"2022-03-08"
"C001095",23,"Male",1,"2021-09-30"
"",67,"Female",0,"2024-04-02"
"",18,"Male",0,"2022-02-27"
"C001098",34,"Female",0,"2023-01-05"
"C001099",42,"Male",0,"2024-06-27"
"C001100",39,"Female",0,"2024-04-25"
"",37,"Male",1,"2023-07-19"
"C001102",50,"Male",0,"2024-11-19"
"C001103",61,"Male",1,"2024-05-01"
"C001104",51,"Male",1,"2023-12-13"
"C001105",43,"Female",1,"2026-02-21"
"C001106",27,"Female",1,"2024-12-01"
"C001107",20,"Male",1,"2025-07-01"
"C001109",28,"Female",0,"2024-02-07"
"C001110",23,"Female",0,"2024-05-18"
"C001111",34,"Female",1,"2023-11-19"
"C001114",41,"Male",0,"2022-05-04"
"C001116",56,"Female",0,"2023-08-10"
"C001117",67,"Male",1,"2023-12-15"
"",63,"Male",1,"2021-09-12"
"C001121",50,"Male",1,"2025-12-15"
"C001122",19,"Female",1,"2022-01-09"
"",47,"Female",1,"2024-06-04"
"C001124",20,"Male",0,"2022-03-18"
"C001125",19,"Female",0,"2022-12-09"
"C001126",52,"Female",0,"2025-05-03"
"C001127",31,"Male",1,"2021-05-17"
"",26,"Female",0,"2021-09-16"
"C001129",67,"Female",0,"2022-11-17"
"C001130",28,"Female",0,"2023-08-02"
"C001133",29,"Male",1,"2024-06-01"
"C001134",52,"Female",1,"2026-02-19"
"C001135",29,"Female",1,"2021-12-02"
"C001137",62,"Female",0,"2023-01-08"
"",61,"Female",1,"2024-09-05"
"C001139",36,"Female",1,"2024-03-31"
"",28,"Female",0,"2021-11-09"
"C001141",50,"Female",0,"2024-09-13"
"",46,"Male",1,"2021-07-16"
"C001143",38,"Male",1,"2025-08-25"
"C001145",49,"Female",0,"2025-11-10"
"C001147",33,"Male",0,"2022-12-31"
"C001148",36,"Male",1,"2024-09-01"
"",27,"Male",0,"2021-04-09"
"C001150",22,"Female",0,"2023-10-25"
"",52,"Female",0,"2022-03-28"
"C001152",65,"Female",1,"2021-03-06"
"C001153",53,"Male",0,"2022-07-30"
"",53,"Female",0,"2024-11-04"
"C001155",62,"Male",1,"2021-09-16"
"C001156",66,"Female",1,"2021-03-12"
"C001157",27,"Female",1,"2023-03-08"
"",69,"Female",1,"2026-02-22"
"C001159",41,"Male",0,"2024-11-25"
"C001160",19,"Female",1,"2024-01-29"
"C001163",22,"Female",1,"2021-06-23"
"C001164",32,"Female",0,"2025-11-07"
"C001166",54,"Male",0,"2022-01-14"
"C001167",39,"Male",0,"2022-07-10"
"",49,"Male",0,"2024-11-17"
"C001169",54,"Male",1,"2022-10-27"
"C001171",52,"Male",1,"2022-11-07"
"C001172",56,"Male",1,"2021-10-01"
"C001175",39,"Male",1,"2024-07-03"
"C001177",20,"Male",0,"2024-01-04"
"C001178",32,"Female",1,"2024-08-03"
"C001179",29,"Female",1,"2024-11-24"
"",60,"Female",1,"2021-08-19"
"C001181",53,"Male",0,"2021-06-19"
"C001182",37,"Male",0,"2021-07-17"
"C001184",32,"Female",1,"2021-05-22"
"C001185",62,"Male",1,"2024-02-25"
"",40,"Female",1,"2023-03-19"
"C001187",20,"Female",0,"2025-05-10"
"",69,"Female",0,"2021-10-02"
"C001189",33,"Female",0,"2021-04-30"
"C001190",41,"Male",0,"2024-03-22"
"C001192",42,"Female",1,"2025-06-28"
"C001193",45,"Female",0,"2021-07-17"
"C001195",33,"Male",0,"2025-09-21"
"C001197",38,"Male",0,"2023-06-17"
"C001198",21,"Female",1,"2021-11-14"
"C001199",63,"Female",1,"2022-04-04"
"C001200",56,"Male",0,"2022-10-25"
"C001201",43,"Female",1,"2023-04-10"
"C001202",60,"Male",1,"2025-03-18"
"C001203",20,"Female",1,"2021-11-08"
"C001204",53,"Female",0,"2022-06-10"
"C001205",21,"Male",1,"2023-03-08"
"C001206",55,"Male",1,"2024-08-02"
"C001207",66,"Male",1,"2024-04-20"
"C001208",24,"Male",0,"2025-03-30"
"C001209",56,"Female",0,"2025-04-17"
"C001210",32,"Male",1,"2023-02-27"
"C001211",40,"Male",1,"2023-07-03"
"C001214",70,"Male",1,"2025-04-17"
"C001215",26,"Male",1,"2022-06-30"
"C001217",57,"Female",0,"2024-05-16"
"C001218",63,"Male",0,"2023-02-24"
"C001219",29,"Female",0,"2024-09-11"
"",57,"Male",1,"2025-10-22"
"",66,"Female",1,"2024-10-13"
"C001222",31,"Female",0,"2023-03-20"
"C001223",30,"Male",1,"2021-09-21"
"C001224",68,"Female",0,"2024-09-12"
"C001226",62,"Female",0,"2021-11-02"
"C001227",28,"Female",0,"2025-10-24"
"C001228",37,"Female",0,"2022-03-06"
"C001230",43,"Male",1,"2021-04-02"
"C001231",46,"Female",1,"2023-06-30"
"C001232",57,"Male",1,"2023-12-02"
"",42,"Female",0,"2025-05-18"
"C001235",35,"Male",1,"2023-01-14"
"C001237",54,"Female",1,"2024-08-08"
"C001238",70,"Male",1,"2021-07-28"
"C001240",20,"Male",0,"2021-06-20"
"C001241",19,"Female",1,"2024-01-24"
"",34,"Male",1,"2024-09-17"
"C001243",68,"Female",0,"2024-02-15"
"C001244",44,"Male",1,"2024-08-31"
"C001246",68,"Female",0,"2021-06-17"
"C001248",33,"Female",1,"2023-07-15"
"C001250",56,"Male",0,"2023-02-21"
"C001251",52,"Female",1,"2024-03-07"
"",23,"Female",0,"2021-12-24"
"C001253",56,"Female",0,"2024-08-07"
"",54,"Female",1,"2021-06-22"
"C001255",46,"Male",1,"2023-06-23"
"C001256",46,"Male",1,"2021-03-22"
"C001257",21,"Female",1,"2022-02-07"
"C001260",45,"Male",1,"2021-12-05"
"C001262",20,"Male",0,"2021-12-01"
"C001263",19,"Male",1,"2021-11-20"
"C001264",48,"Female",1,"2025-09-26"
"",21,"Female",1,"2023-02-13"
"C001266",52,"Male",1,"2023-10-31"
"C001267",37,"Male",0,"2025-11-02"
"C001268",61,"Female",1,"2021-06-18"
"C001270",51,"Female",1,"2025-11-23"
"C001272",34,"Male",0,"2021-03-29"
"C001273",22,"Male",1,"2026-01-25"
"C001274",58,"Male",1,"2022-02-01"
"",22,"Male",0,"2023-08-19"
"C001276",66,"Female",0,"2024-05-29"
"C001278",64,"Male",0,"2021-09-20"
"C001279",38,"Male",1,"2025-10-26"
"C001281",39,"Male",1,"2026-01-12"
"C001282",70,"Female",1,"2025-07-05"
"C001284",25,"Female",0,"2026-01-13"
"C001286",60,"Male",0,"2024-10-17"
"C001287",48,"Male",1,"2022-04-14"
"C001289",24,"Female",1,"2022-11-13"
"C001291",54,"Female",0,"2023-09-08"
"",58,"Male",0,"2024-03-05"
"C001294",43,"Male",1,"2022-12-28"
"C001296",54,"Female",0,"2024-08-26"
"C001297",21,"Male",1,"2024-07-10"
"C001299",33,"Male",0,"2024-05-11"
"C001300",61,"Female",1,"2021-09-18"
"",23,"Male",0,"2023-06-25"
"C001302",20,"Male",1,"2024-04-30"
"C001305",50,"Male",1,"2025-12-15"
"",20,"Male",1,"2021-10-07"
"C001307",52,"Female",0,"2023-11-13"
"C001309",42,"Male",0,"2024-04-07"
"C001310",51,"Male",1,"2022-01-12"
"C001311",70,"Male",0,"2021-06-05"
"C001313",30,"Male",1,"2021-04-01"
"C001314",46,"Female",1,"2024-08-11"
"C001315",42,"Male",1,"2025-10-25"
"C001317",19,"Female",0,"2025-09-17"
"C001319",66,"Female",0,"2025-01-07"
"C001320",35,"Female",0,"2026-02-03"
"C001321",46,"Male",0,"2024-11-22"
"C001323",69,"Female",1,"2024-12-11"
"C001324",60,"Male",0,"2024-03-16"
"C001325",32,"Female",0,"2025-04-12"
"C001326",47,"Male",0,"2025-12-16"
"C001327",66,"Female",1,"2023-11-07"
"C001328",30,"Male",1,"2022-08-13"
"C001330",44,"Male",0,"2025-01-31"
"C001331",59,"Female",0,"2023-11-03"
"C001333",65,"Male",0,"2021-07-09"
"C001334",68,"Male",0,"2026-02-17"
"C001335",37,"Male",1,"2021-12-29"
"C001337",28,"Male",1,"2021-12-23"
"C001338",18,"Male",0,"2022-02-20"
"C001339",47,"Female",1,"2022-11-26"
"C001341",45,"Male",1,"2024-01-21"
"C001342",31,"Female",1,"2023-10-06"
"C001344",61,"Female",1,"2023-05-18"
"C001345",36,"Female",1,"2025-03-10"
"C001347",21,"Female",1,"2022-12-25"
"C001348",67,"Female",1,"2026-02-18"
"C001349",70,"Male",1,"2024-05-30"
"C001350",41,"Female",1,"2021-08-10"
"C001351",58,"Female",1,"2025-03-28"
"C001352",22,"Male",0,"2021-12-16"
"C001353",23,"Male",1,"2024-06-24"
"C001354",70,"Male",1,"2022-10-27"
"C001355",63,"Female",1,"2024-06-18"
"C001357",69,"Male",1,"2025-12-29"
"C001358",21,"Male",1,"2025-02-22"
"C001359",66,"Male",0,"2021-04-06"
"",50,"Female",0,"2023-03-31"
"C001362",26,"Male",0,"2022-08-12"
"C001363",33,"Male",0,"2024-07-22"
"C001364",20,"Female",0,"2023-09-11"
"C001365",39,"Female",0,"2021-10-21"
"C001366",44,"Female",1,"2025-02-20"
"C001367",69,"Female",1,"2024-12-23"
"C001368",32,"Male",1,"2023-04-14"
"C001369",46,"Female",1,"2022-03-13"
"C001370",48,"Female",1,"2023-12-06"
"C001371",68,"Male",0,"2022-03-03"
"C001372",59,"Male",0,"2024-06-21"
"C001373",34,"Female",1,"2022-03-12"
"C001374",48,"Male",1,"2025-04-03"
"C001375",68,"Male",0,"2022-04-16"
"C001376",52,"Female",0,"2023-06-10"
"C001377",20,"Male",0,"2024-11-22"
"C001378",59,"Male",1,"2022-02-11"
"C001379",40,"Female",1,"2024-12-10"
"C001381",24,"Female",0,"2024-07-01"
"C001382",19,"Female",1,"2022-01-30"
"C001383",50,"Male",0,"2022-09-27"
"C001384",50,"Male",1,"2022-10-21"
"C001386",41,"Male",1,"2021-07-21"
"C001387",68,"Female",1,"2025-01-08"
"C001388",48,"Male",0,"2022-09-14"
"C001390",57,"Female",1,"2025-03-26"
"C001391",23,"Female",0,"2024-05-19"
"C001393",59,"Male",0,"2025-04-21"
"C001394",45,"Female",0,"2023-09-10"
"C001395",43,"Male",0,"2024-06-09"
"C001396",41,"Male",0,"2021-08-08"
"C001397",41,"Male",0,"2025-01-04"
"C001398",23,"Female",0,"2025-11-30"
"C001399",61,"Male",1,"2021-03-18"
"C001401",22,"Female",1,"2024-10-28"
"C001402",44,"Male",0,"2023-03-09"
"C001403",55,"Female",1,"2022-09-15"
"C001405",47,"Male",1,"2024-02-23"
"C001406",65,"Male",0,"2022-10-22"
"C001407",39,"Female",0,"2021-03-21"
"C001408",45,"Female",1,"2025-02-24"
"C001409",54,"Male",1,"2023-07-09"
"C001411",63,"Male",1,"2024-03-28"
"C001412",32,"Female",0,"2025-03-27"
"C001413",49,"Male",1,"2023-03-21"
"C001414",22,"Male",0,"2026-01-13"
"C001415",62,"Female",1,"2025-07-16"
"C001417",25,"Male",1,"2024-12-02"
"C001419",19,"Male",1,"2024-12-23"
"C001420",61,"Female",0,"2024-02-15"
"",59,"Female",0,"2021-05-19"
"C001422",35,"Female",1,"2025-04-05"
"",61,"Male",0,"2025-06-20"
"C001424",63,"Female",0,"2024-01-18"
"C001425",18,"Female",1,"2025-03-04"
"C001426",30,"Male",1,"2025-01-01"
"",55,"Male",1,"2022-06-08"
"C001430",63,"Male",1,"2025-01-27"
"C001431",57,"Male",1,"2024-05-31"
"C001432",20,"Female",1,"2022-02-04"
"C001434",21,"Male",1,"2025-01-31"
"C001435",21,"Male",0,"2022-06-06"
"C001437",40,"Male",1,"2022-02-05"
"C001438",45,"Female",1,"2024-05-01"
"C001439",64,"Female",0,"2024-01-19"
"C001442",19,"Female",1,"2021-06-28"
"C001444",44,"Female",1,"2026-01-01"
"C001445",20,"Male",0,"2022-12-15"
"C001446",67,"Female",1,"2022-11-13"
"C001448",31,"Female",1,"2022-10-12"
"",20,"Female",0,"2025-03-23"
"C001450",49,"Male",1,"2024-06-11"
"C001451",19,"Male",1,"2023-06-18"
"C001454",63,"Female",1,"2024-12-04"
"C001455",62,"Male",1,"2021-11-19"
"C001456",48,"Female",1,"2023-03-10"
"C001460",50,"Female",1,"2023-02-26"
"C001461",18,"Female",1,"2023-12-21"
"C001462",31,"Male",1,"2022-07-02"
"C001464",46,"Female",1,"2023-01-06"
"C001466",18,"Female",0,"2025-12-18"
"C001467",37,"Male",1,"2023-11-22"
"C001468",40,"Female",1,"2024-08-19"
"",25,"Female",1,"2024-10-14"
"C001470",37,"Male",0,"2025-02-05"
"C001473",64,"Female",0,"2024-06-13"
"C001474",37,"Male",1,"2021-11-26"
"C001475",40,"Female",0,"2025-11-10"
"C001477",33,"Male",1,"2022-09-29"
"C001478",38,"Male",1,"2021-07-29"
"C001479",49,"Female",1,"2021-04-02"
"C001482",23,"Female",0,"2022-11-07"
"C001484",55,"Female",0,"2022-03-28"
"C001485",20,"Male",1,"2021-10-15"
"C001486",63,"Male",0,"2024-03-06"
"C001487",39,"Female",1,"2022-02-10"
"C001489",19,"Female",0,"2021-11-15"
"C001490",62,"Male",0,"2023-11-15"
"C001491",59,"Female",1,"2022-05-07"
"C001493",53,"Male",0,"2024-02-20"
"C001494",29,"Male",1,"2025-07-12"
"C001495",66,"Female",0,"2021-07-07"
"C001496",46,"Male",1,"2021-08-27"
"C001499",20,"Female",0,"2023-10-01"
"C001500",28,"Female",0,"2022-11-28"
"C001501",27,"Male",0,"2023-12-19"
"C001503",70,"Male",0,"2022-09-09"
"",62,"Male",1,"2024-05-01"
"C001505",64,"Male",0,"2024-09-21"
"C001506",25,"Female",0,"2026-01-20"
"C001508",56,"Female",0,"2025-12-11"
"C001510",64,"Male",1,"2024-06-25"
"C001511",40,"Female",1,"2023-10-26"
"C001515",26,"Male",0,"2022-10-28"
"C001516",25,"Female",1,"2025-03-18"
"C001517",60,"Male",0,"2022-12-28"
"C001520",29,"Male",0,"2025-11-09"
"",62,"Female",1,"2025-11-18"
"C001522",21,"Female",1,"2024-10-30"
"C001523",55,"Male",0,"2025-08-22"
"C001525",36,"Female",1,"2022-12-20"
"C001526",62,"Female",0,"2023-08-05"
"C001527",20,"Female",1,"2021-08-08"
"",27,"Male",1,"2023-01-19"
"C001529",31,"Female",0,"2022-06-08"
"C001530",44,"Male",0,"2023-04-27"
"C001531",61,"Female",0,"2026-02-10"
"C001533",39,"Female",1,"2024-02-06"
"C001534",68,"Female",1,"2024-02-09"
"C001535",65,"Male",0,"2023-01-31"
"C001536",51,"Male",0,"2023-11-15"
"C001537",42,"Male",1,"2022-12-20"
"C001538",46,"Female",0,"2021-03-06"
"C001539",19,"Female",0,"2021-05-14"
"C001540",40,"Female",1,"2022-02-19"
"C001541",30,"Male",1,"2023-03-14"
"C001542",66,"Female",0,"2026-01-10"
"C001543",63,"Male",0,"2022-08-19"
"C001544",45,"Male",1,"2023-03-02"
"C001546",35,"Female",1,"2022-02-06"
"C001547",66,"Female",0,"2021-07-22"
"C001548",40,"Male",1,"2022-10-27"
"C001549",36,"Male",0,"2025-05-24"
"C001551",63,"Female",0,"2023-09-02"
"C001552",50,"Female",0,"2022-01-26"
"C001553",38,"Female",0,"2026-02-06"
"C001554",27,"Male",1,"2021-06-09"
"C001555",20,"Male",1,"2024-10-12"
"C001556",60,"Male",0,"2022-10-13"
"C001557",52,"Female",0,"2024-11-26"
"C001558",40,"Male",1,"2021-05-01"
"C001559",41,"Female",0,"2022-01-05"
"C001560",51,"Male",1,"2024-12-11"
"C001561",62,"Male",0,"2023-10-26"
"C001562",42,"Male",0,"2025-03-20"
"C001564",33,"Male",1,"2025-03-15"
"C001565",64,"Male",1,"2025-08-03"
"C001566",26,"Female",1,"2025-03-03"
"C001567",31,"Male",0,"2023-10-01"
"C001568",63,"Male",1,"2024-12-23"
"C001570",40,"Female",1,"2022-05-12"
"C001571",52,"Female",0,"2025-09-16"
"C001573",56,"Female",0,"2023-08-26"
"C001574",65,"Male",1,"2023-11-12"
"C001576",55,"Female",0,"2024-05-28"
"C001577",56,"Female",1,"2021-05-31"
"C001578",49,"Female",1,"2025-06-09"
"",18,"Male",0,"2023-03-16"
"C001580",52,"Female",0,"2021-03-16"
"C001581",36,"Female",0,"2022-07-24"
"C001582",22,"Female",0,"2023-06-17"
"C001583",60,"Female",0,"2025-04-11"
"C001584",49,"Female",0,"2025-03-28"
"C001585",35,"Male",0,"2026-02-02"
"C001586",39,"Female",1,"2025-11-04"
"",59,"Male",0,"2025-11-16"
"C001588",43,"Male",1,"2025-03-24"
"C001591",63,"Female",1,"2026-02-27"
"C001592",21,"Female",0,"2021-11-10"
"C001593",60,"Female",1,"2024-10-08"
"C001594",38,"Female",1,"2025-08-09"
"",44,"Female",0,"2024-09-07"
"C001599",46,"Female",0,"2022-01-15"
"C001601",52,"Male",1,"2021-10-02"
"C001602",59,"Male",1,"2025-12-09"
"C001603",18,"Female",1,"2021-03-22"
"C001604",32,"Female",1,"2022-12-12"
"C001605",39,"Male",1,"2025-01-11"
"C001606",68,"Female",1,"2022-08-25"
"C001607",64,"Female",1,"2024-04-03"
"C001608",44,"Male",0,"2023-03-04"
"",35,"Female",0,"2022-01-03"
"C001611",50,"Female",0,"2023-08-16"
"C001612",38,"Female",1,"2022-12-12"
"",20,"Female",1,"2024-10-04"
"C001614",53,"Male",1,"2024-06-04"
"C001615",18,"Female",1,"2026-01-11"
"C001616",49,"Female",0,"2024-08-08"
"C001618",51,"Female",1,"2021-12-22"
"C001619",59,"Female",0,"2024-11-15"
"C001621",61,"Female",0,"2021-06-20"
"C001622",37,"Male",1,"2022-05-30"
"C001625",22,"Female",1,"2022-08-29"
"C001626",42,"Female",1,"2023-10-29"
"C001627",64,"Male",0,"2022-03-21"
"C001629",29,"Female",0,"2021-08-27"
"C001631",58,"Male",0,"2023-09-15"
"C001632",52,"Male",1,"2024-07-05"
"C001633",39,"Female",0,"2024-06-01"
